,X,Y,LocalWellNumber,Water_depth,AQUIFER_NA,Well_Depth_Meters,WellUse,Active,LastActive_Plugged_date,DateConstructed,Yield,VarZ
495,680885,3373515,8607Z,15.059055118110235,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2004-02-01,2002-03-01,,-0.11298493810256409
496,680885,3373515,8608Z,14.14041994750656,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2004-02-01,2002-03-01,,-0.11298493810256409
497,680885,3373515,8609Z,15.583989501312335,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2004-02-01,2002-03-01,,-0.11298493810256409
498,690248,3372012,8191Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,1999-03-01,1987-06-01,,-0.11298493810256409
499,679765,3370232,8192Z,18.372703412073488,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2000-04-01,1999-03-01,,-0.11298493810256409
500,678729,3371570,8343Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
501,678703,3371569,8344Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
502,678703,3371569,8345Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
503,678676,3371600,8346Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
504,678702,3371600,8347Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
505,678730,3371508,8348Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
506,678704,3371508,8349Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
507,678703,3371539,8350Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
508,678703,3371539,8351Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
509,678703,3371569,8352Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
510,678703,3371539,8353Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
511,681947,3367404,8044Z,35.039370078740156,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,11.5824,Piezometer,0,,1998-06-01,,-0.11298493810256409
512,681947,3367404,8045Z,33.23490813648294,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.9728,Piezometer,0,2005-11-01,1998-06-01,,-0.11298493810256409
513,681947,3367404,8046Z,34.71128608923885,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.9728,Piezometer,0,2005-11-01,1998-06-01,,-0.11298493810256409
514,681947,3367404,8047Z,32.67716535433071,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.9728,Piezometer,0,2005-11-01,1998-06-01,,-0.11298493810256409
515,681947,3367404,8048Z,33.98950131233595,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.9728,Piezometer,0,2005-11-01,1998-06-01,,-0.11298493810256409
516,681947,3367404,8049Z,33.98950131233595,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.9728,Piezometer,0,2005-11-01,1998-06-01,,-0.11298493810256409
517,681947,3367404,8050Z,32.381889763779526,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,17.0688,Piezometer,0,2005-11-01,1998-06-01,,-0.11298493810256409
518,681947,3367404,8051Z,33.43175853018372,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,16.764,Piezometer,0,,1998-06-01,,-0.11298493810256409
519,681974,3367404,8052Z,31.46325459317585,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,17.0688,Piezometer,0,2003-09-01,1998-06-01,,-0.11298493810256409
520,681974,3367404,8053Z,39.23884514435696,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,22.86,Piezometer,0,2005-11-01,1998-06-01,,-0.11298493810256409
521,679911,3375932,7225Z,27.296587926509186,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2000-08-01,1993-11-01,,-0.11298493810256409
522,679884,3375932,7226Z,20.045931758530184,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2000-08-01,1993-11-01,,-0.11298493810256409
523,687838,3375574,5997Z,42.42125984251968,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.0104,Monitor,1,2021-08-02,1988-09-01,,-0.11298493810256409
524,687838,3375574,5998Z,7.97244094488189,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Monitor,1,2021-08-02,1988-09-01,,-0.11298493810256409
525,687838,3375574,5999Z,42.42125984251968,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,1,2021-08-02,1988-09-01,,-0.11298493810256409
526,676988,3372034,6000Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
527,676988,3372034,6001Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
528,676988,3372034,6003Z,16.404199475065617,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
529,685642,3366758,6004Z,4.921259842519685,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
530,685642,3366758,6005Z,6.561679790026246,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.3528,Monitor,1,2021-08-02,1988-08-01,,-0.11298493810256409
531,684989,3361172,7464Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2011-09-11,1994-04-01,,-0.11298493810256409
532,684989,3361172,7464Z,13.123359580052492,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,2004-06-01,1994-04-01,,-0.11298493810256409
533,678650,3371507,7466Z,36.08923884514436,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Recovery,1,2021-08-02,1994-04-01,,-0.11298493810256409
534,681596,3372480,7467Z,26.246719160104984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1994-10-01,,-0.11298493810256409
535,682701,3362273,7469Z,36.843832020997375,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,1,2021-08-02,1994-11-01,,-0.11298493810256409
536,683754,3363153,5933Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,1992-08-01,2009-02-01,,-0.11298493810256409
537,675637,3374692,8098Z,34.28477690288714,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,23.7744,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
538,675569,3375614,8099Z,47.408136482939625,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.4488,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
539,675990,3372695,8170Z,11.876640419947506,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,0,2004-02-01,1999-04-01,,-0.11298493810256409
540,684532,3361380,8171Z,0.0,SHALLOW SANDS OF BATON ROUGE AREA,7.9248,Domestic,0,1999-05-01,,,-0.11298493810256409
541,684583,3361504,8172Z,0.0,SHALLOW SANDS OF BATON ROUGE AREA,99.06,Domestic,0,1999-05-01,,,-0.11298493810256409
542,690248,3372012,8173Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Recovery,0,1999-04-01,,,-0.11298493810256409
543,681974,3367404,7977Z,25.55774278215223,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,10.9728,Piezometer,0,2003-09-01,1997-12-01,,-0.11298493810256409
544,681974,3367404,7978Z,23.72047244094488,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,9.4488,Piezometer,0,2003-09-01,1997-12-01,,-0.11298493810256409
545,677276,3372347,7088Z,26.246719160104984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1993-05-01,,-0.11298493810256409
546,678703,3371539,8355Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
547,678703,3371569,8356Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
548,678729,3371570,8357Z,,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1999-04-01,,-0.11298493810256409
549,675321,3374471,8258Z,0.0,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,7.9248,Piezometer,0,1999-06-01,1995-02-01,,-0.11298493810256409
550,676044,3372666,8441Z,27.099737532808398,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,2000-06-01,,-0.11298493810256409
551,686549,3365203,6077Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1989-02-01,,-0.11298493810256409
552,675525,3375059,8100Z,30.511811023622048,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,10.668,Piezometer,0,2007-07-01,1998-12-01,,-0.11298493810256409
553,675531,3374690,8101Z,29.6259842519685,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,10.0584,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
554,675504,3374689,8102Z,23.753280839895012,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,8.2296,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
555,675504,3374689,8103Z,32.41469816272966,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,19.2024,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
556,675504,3374689,8104Z,47.73622047244095,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,25.908,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
557,675515,3374012,8105Z,32.02099737532808,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.7536,Piezometer,1,2021-08-02,1998-12-01,,-0.11298493810256409
558,680638,3372310,8112Z,13.451443569553804,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2004-12-01,1999-02-01,,-0.11298493810256409
559,677276,3372347,7089Z,26.246719160104984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1993-05-01,,-0.11298493810256409
560,685215,3366720,6411Z,13.779527559055119,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,2002-03-01,1990-03-01,,-0.11298493810256409
561,685215,3366720,6412Z,10.728346456692913,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,2002-03-01,1990-03-01,,-0.11298493810256409
562,677244,3369390,7145Z,12.467191601049867,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2002-11-01,1993-07-01,,-0.11298493810256409
563,681920,3367465,8447Z,20.01312335958005,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2000-08-01,,,-0.11298493810256409
564,681920,3367465,8448Z,19.35695538057743,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2000-08-01,,,-0.11298493810256409
565,681920,3367465,8449Z,15.091863517060366,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2000-08-01,,,-0.11298493810256409
566,686421,3371145,6239Z,25.62335958005249,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.3528,Monitor,1,2021-08-02,1989-06-01,,-0.11298493810256409
567,686421,3371145,6243Z,28.54330708661417,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,1,2021-08-02,1989-08-01,,-0.11298493810256409
568,686421,3371145,6244Z,33.13648293963254,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,1,2021-08-02,1989-06-01,,-0.11298493810256409
569,677244,3369390,7146Z,14.698162729658794,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2002-11-01,1993-07-01,,-0.11298493810256409
570,677244,3369390,7147Z,13.943569553805773,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2002-11-01,1993-07-01,,-0.11298493810256409
571,677244,3369390,7148Z,14.796587926509185,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.1816,Monitor,0,2002-11-01,1993-07-01,,-0.11298493810256409
572,686612,3367791,6118Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,0,2000-03-01,1989-03-01,,-0.11298493810256409
573,686612,3367791,6119Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1989-03-01,,-0.11298493810256409
574,682835,3362245,8207Z,31.39763779527559,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,2008-10-01,1999-03-01,,-0.11298493810256409
575,683478,3374760,8313Z,27.6246719160105,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.7912,Monitor,0,2006-02-01,1999-11-01,,-0.11298493810256409
576,675988,3371186,8019Z,63.976377952755904,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,0,2000-04-01,1998-03-01,,-0.11298493810256409
577,676095,3371126,8020Z,47.57217847769029,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,0,2000-04-01,1998-03-01,,-0.11298493810256409
578,685131,3374788,8027Z,3.608923884514436,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,1999-04-01,1997-05-01,,-0.11298493810256409
579,685131,3374788,8028Z,9.514435695538056,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.2672,Monitor,0,1999-04-01,1997-05-01,,-0.11298493810256409
580,688707,3370106,6329Z,34.28477690288714,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1989-09-01,,-0.11298493810256409
581,688707,3370106,6330Z,32.64435695538057,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1989-09-01,,-0.11298493810256409
582,688707,3370106,6331Z,34.31758530183727,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1989-09-01,,-0.11298493810256409
583,688707,3370106,6332Z,34.645669291338585,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1989-09-01,,-0.11298493810256409
584,675233,3370004,6917Z,26.246719160104984,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,5.4864,Monitor,1,2021-08-02,1992-11-01,,-0.11298493810256409
585,675233,3370004,6918Z,29.527559055118108,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.4008,Monitor,1,2021-08-02,1992-11-01,,-0.11298493810256409
586,684738,3374350,6055Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1988-11-01,,-0.11298493810256409
587,682908,3368991,6056Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1988-12-01,,-0.11298493810256409
588,679112,3362953,6057Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1988-12-01,,-0.11298493810256409
589,685008,3371059,6209Z,1.804461942257218,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,1.8288,Monitor,0,2006-10-01,1989-06-01,,-0.11298493810256409
590,680611,3372309,8113Z,33.46456692913385,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2004-12-01,1999-02-01,,-0.11298493810256409
591,680638,3372310,8114Z,10.826771653543306,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.9624,Monitor,0,2004-12-01,1999-02-01,,-0.11298493810256409
592,679645,3361360,8115Z,19.68503937007874,SHALLOW SANDS OF BATON ROUGE AREA,82.296,Domestic,1,2021-08-02,1998-11-01,,-0.11298493810256409
593,679684,3370292,8117Z,33.46456692913385,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2000-03-01,1998-12-01,,-0.11298493810256409
594,679737,3370355,8118Z,41.86351706036745,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,0,2000-03-01,1998-12-01,,-0.11298493810256409
595,684391,3368123,6392Z,20.669291338582674,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.62,Monitor,1,2021-08-02,1993-08-01,,-0.11298493810256409
596,685215,3366720,6413Z,11.778215223097112,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.8768,Monitor,0,2002-03-01,1990-03-01,,-0.11298493810256409
597,684279,3366827,8386Z,0.0,1200-FOOT SAND OF BATON ROUGE AREA,487.68,Domestic,0,2000-03-01,,,-0.11298493810256409
598,683845,3364110,8564Z,22.736220472440944,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2003-03-01,2001-09-01,,-0.11298493810256409
599,683845,3364110,8565Z,22.637795275590552,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2003-03-01,2001-09-01,,-0.11298493810256409
600,683845,3364110,8566Z,20.177165354330707,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2003-03-01,2001-09-01,,-0.11298493810256409
601,683845,3364110,8568Z,11.023622047244093,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.6576,Monitor,0,2003-03-01,2001-09-01,,-0.11298493810256409
602,686667,3364589,8569Z,164.04199475065616,400-FOOT SAND OF BATON ROUGE AREA,182.88,Irrigation,1,2021-08-02,2001-09-01,200.0,-0.11298493810256409
603,685744,3368577,8573Z,42.979002624671914,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,1,2021-08-02,2001-06-01,,-0.11298493810256409
604,685744,3368577,8575Z,42.81496062992126,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,1,2021-08-02,2001-06-01,,-0.11298493810256409
605,685718,3368577,8576Z,40.68241469816273,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.7056,Monitor,1,2021-08-02,2001-06-01,,-0.11298493810256409
606,680537,3365563,7910Z,88.58267716535433,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1996-08-01,,-0.11298493810256409
607,677049,3374807,9505Z,0.0,[TO BE DETERMINED],4.572,Monitor,1,2021-08-02,1984-01-01,,-0.11298493810256409
608,677049,3374807,9506Z,0.0,[TO BE DETERMINED],4.572,Monitor,1,2021-08-02,1984-01-01,,-0.11298493810256409
609,692231,3366996,9508Z,0.0,[TO BE DETERMINED],76.2,Heat Pump,1,2021-08-02,2010-04-01,,-0.11298493810256409
610,680482,3365624,9509Z,0.0,[TO BE DETERMINED],76.2,Heat Pump,1,2021-08-02,2010-05-01,,-0.11298493810256409
611,685014,3359756,6171Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Irrigation,1,2021-08-02,,,-0.11298493810256409
612,693458,3367048,6175Z,65.61679790026247,400-FOOT SAND OF BATON ROUGE AREA,143.256,Domestic,1,2021-08-02,1989-04-01,,-0.11298493810256409
613,679668,3369676,6970Z,0.0,[NO WELL MADE],76.2,Heat Pump,1,2021-08-02,1992-05-01,,-0.11298493810256409
614,681710,3360840,6971Z,0.0,[NO WELL MADE],89.916,Heat Pump,1,2021-08-02,1992-10-01,,-0.11298493810256409
615,692064,3365884,6972Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1992-12-01,,-0.11298493810256409
616,688263,3369514,1003,0.0,1200-FOOT SAND OF BATON ROUGE AREA,436.1688,Public Supply,1,2021-08-02,1977-08-01,,-0.11298493810256409
617,688291,3369483,1004,0.0,2400-FOOT SAND OF BATON ROUGE AREA,794.004,Public Supply,1,2021-08-02,1977-12-01,,-0.11298493810256409
618,678943,3376378,6029Z,22.3753280839895,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.62,Monitor,0,1999-11-01,1988-09-01,,-0.11298493810256409
619,678943,3376378,6030Z,20.078740157480315,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,0,1999-11-01,1988-09-01,,-0.11298493810256409
620,678943,3376378,6031Z,14.173228346456693,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Monitor,0,1999-11-01,1988-09-01,,-0.11298493810256409
621,682317,3372400,6681Z,59.055118110236215,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,1,2021-08-02,1991-03-01,,-0.11298493810256409
622,681597,3372388,6682Z,52.49343832020997,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,1,2021-08-02,1991-03-01,,-0.11298493810256409
623,681597,3372388,6683Z,52.49343832020997,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,6.096,Monitor,1,2021-08-02,1991-03-01,,-0.11298493810256409
624,683548,3370634,6684Z,6.824146981627297,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1991-02-01,,-0.11298493810256409
625,683548,3370634,6685Z,4.560367454068241,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1991-02-01,,-0.11298493810256409
626,683548,3370634,6686Z,7.74278215223097,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,4.572,Monitor,1,2021-08-02,1991-02-01,,-0.11298493810256409
627,682152,3375877,6687Z,167.32283464566927,400-FOOT SAND OF BATON ROUGE AREA,115.824,Domestic,1,2021-08-02,1992-08-01,,-0.11298493810256409
628,681670,3368015,6699Z,9.84251968503937,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,3.048,Monitor,?,,1991-05-01,,-0.11298493810256409
629,685043,3361173,5972Z,0.0,SOUTHEAST LOUISIANA AQUIFER SYSTEM SURFICIAL CONFI,7.0104,Monitor,0,2004-06-01,1988-09-01,,-0.11298493810256409
630,679101,3368435,792A,167.38845144356955,1500-FOOT SAND OF BATON ROUGE AREA,558.0888,Observation,1,2021-08-02,1965-07-01,20.0,-0.11298493810256409
631,679101,3368435,792B,446.78477690288713,2000-FOOT SAND OF BATON ROUGE AREA,696.7728,Observation,1,2021-08-02,1965-07-01,21.0,-0.11298493810256409
632,680825,3367508,6659Z,0.0,[NO WELL MADE],0.0,Heat Pump,1,2021-08-02,1989-03-01,,-0.11298493810256409
633,683709,3359518,6660Z,0.0,[NO WELL MADE],76.2,Heat Pump,1,2021-08-02,1990-10-01,,-0.11298493810256409
634,694068,3365796,6662Z,0.0,[NO WELL MADE],91.44,Heat Pump,1,2021-08-02,1990-10-01,,-0.11298493810256409
635,676836,3364948,6665Z,0.0,[NO WELL MADE],76.2,Heat Pump,1,2021-08-02,1991-03-01,,-0.11298493810256409
636,675138,3372589,6994Z,11.548556430446194,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.8768,Monitor,1,2021-08-02,1993-01-01,,-0.11298493810256409
637,675764,3373462,6995Z,26.017060367454064,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.9624,Monitor,1,2021-08-02,1993-01-01,,-0.11298493810256409
638,675691,3374692,6996Z,20.99737532808399,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,4.572,Monitor,1,2021-08-02,1993-01-01,,-0.11298493810256409
639,683653,3370728,961,328.0839895013123,1500-FOOT SAND OF BATON ROUGE AREA,469.6968,Public Supply,1,2021-08-02,1975-11-01,1225.0,-0.11298493810256409
640,675338,3375087,962,915.3543307086613,2000-FOOT SAND OF BATON ROUGE AREA,629.7168,Industrial,1,2021-08-02,1969-06-01,1940.0,-0.11298493810256409
641,680127,3369345,5709Z,0.0,[NO WELL MADE],60.96,Heat Pump,1,2021-08-02,1988-03-01,,-0.11298493810256409
642,675317,3374686,5255Z,10.170603674540683,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,3.6576,Piezometer,0,2009-04-01,1992-01-01,,-0.11298493810256409
643,675614,3374476,5257Z,19.68503937007874,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,9.7536,Piezometer,1,2021-08-02,1991-12-01,,-0.11298493810256409
644,675694,3374508,5258Z,32.808398950131235,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,11.5824,Monitor,1,2021-08-02,1991-12-01,,-0.11298493810256409
645,675614,3374476,5259Z,25.59055118110236,MISSISSIPPI RIVER ALLUVIAL AQUIFER SURFICIAL CONFINING,8.2296,Recovery,1,2021-08-02,1991-12-01,,-0.11298493810256409
